dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1946-04-01,25.744,0.672,Jiddah,Saudi Arabia,21.70N,38.94E
1946-05-01,28.132,0.495,Jiddah,Saudi Arabia,21.70N,38.94E
1946-06-01,29.877,0.647,Jiddah,Saudi Arabia,21.70N,38.94E
1946-07-01,31.691999999999997,0.665,Jiddah,Saudi Arabia,21.70N,38.94E
1946-08-01,31.326999999999998,0.654,Jiddah,Saudi Arabia,21.70N,38.94E
1946-09-01,31.149,0.645,Jiddah,Saudi Arabia,21.70N,38.94E
1946-10-01,30.022,0.544,Jiddah,Saudi Arabia,21.70N,38.94E
1946-11-01,28.688,0.422,Jiddah,Saudi Arabia,21.70N,38.94E
1946-12-01,26.511,0.574,Jiddah,Saudi Arabia,21.70N,38.94E
1947-01-01,24.368000000000002,0.404,Jiddah,Saudi Arabia,21.70N,38.94E
1947-02-01,23.91,1.08,Jiddah,Saudi Arabia,21.70N,38.94E
1947-03-01,24.822,0.785,Jiddah,Saudi Arabia,21.70N,38.94E
1947-04-01,26.893,0.307,Jiddah,Saudi Arabia,21.70N,38.94E
1947-05-01,29.691999999999997,0.452,Jiddah,Saudi Arabia,21.70N,38.94E
1947-06-01,31.06,1.028,Jiddah,Saudi Arabia,21.70N,38.94E
1947-07-01,32.055,1.129,Jiddah,Saudi Arabia,21.70N,38.94E
1947-08-01,31.973000000000003,1.332,Jiddah,Saudi Arabia,21.70N,38.94E
1947-09-01,30.658,0.5710000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1947-10-01,30.046,0.537,Jiddah,Saudi Arabia,21.70N,38.94E
1947-11-01,27.147,0.42,Jiddah,Saudi Arabia,21.70N,38.94E
1947-12-01,25.809,0.748,Jiddah,Saudi Arabia,21.70N,38.94E
1948-01-01,22.738000000000003,0.507,Jiddah,Saudi Arabia,21.70N,38.94E
1948-02-01,22.463,0.535,Jiddah,Saudi Arabia,21.70N,38.94E
1948-03-01,22.384,0.413,Jiddah,Saudi Arabia,21.70N,38.94E
1948-04-01,25.295,0.512,Jiddah,Saudi Arabia,21.70N,38.94E
1948-05-01,28.241,0.75,Jiddah,Saudi Arabia,21.70N,38.94E
1948-06-01,30.418000000000003,0.479,Jiddah,Saudi Arabia,21.70N,38.94E
1948-07-01,31.531,0.7859999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1948-08-01,31.749000000000002,0.8059999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1948-09-01,30.486,0.479,Jiddah,Saudi Arabia,21.70N,38.94E
1948-10-01,28.146,0.433,Jiddah,Saudi Arabia,21.70N,38.94E
1948-11-01,27.224,0.544,Jiddah,Saudi Arabia,21.70N,38.94E
1948-12-01,24.423,0.618,Jiddah,Saudi Arabia,21.70N,38.94E
1949-01-01,22.108,0.897,Jiddah,Saudi Arabia,21.70N,38.94E
1949-02-01,20.924,0.609,Jiddah,Saudi Arabia,21.70N,38.94E
1949-03-01,24.087,0.612,Jiddah,Saudi Arabia,21.70N,38.94E
1949-04-01,23.974,0.759,Jiddah,Saudi Arabia,21.70N,38.94E
1949-05-01,29.59,0.406,Jiddah,Saudi Arabia,21.70N,38.94E
1949-06-01,30.574,0.445,Jiddah,Saudi Arabia,21.70N,38.94E
1949-07-01,30.995,0.86,Jiddah,Saudi Arabia,21.70N,38.94E
1949-08-01,31.706999999999997,0.828,Jiddah,Saudi Arabia,21.70N,38.94E
1949-09-01,29.89,0.328,Jiddah,Saudi Arabia,21.70N,38.94E
1949-10-01,29.099,0.623,Jiddah,Saudi Arabia,21.70N,38.94E
1949-11-01,28.028,0.7020000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1949-12-01,23.721,0.381,Jiddah,Saudi Arabia,21.70N,38.94E
1950-01-01,23.331,1.074,Jiddah,Saudi Arabia,21.70N,38.94E
1950-02-01,22.293000000000003,0.643,Jiddah,Saudi Arabia,21.70N,38.94E
1950-03-01,24.23,0.67,Jiddah,Saudi Arabia,21.70N,38.94E
1950-04-01,27.003,0.6970000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1950-05-01,28.886,1.455,Jiddah,Saudi Arabia,21.70N,38.94E
1950-06-01,30.886999999999997,0.998,Jiddah,Saudi Arabia,21.70N,38.94E
1950-07-01,31.426,1.148,Jiddah,Saudi Arabia,21.70N,38.94E
1950-08-01,32.292,1.281,Jiddah,Saudi Arabia,21.70N,38.94E
1950-09-01,31.335,1.384,Jiddah,Saudi Arabia,21.70N,38.94E
1950-10-01,29.454,0.7909999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1950-11-01,28.773000000000003,1.269,Jiddah,Saudi Arabia,21.70N,38.94E
1950-12-01,26.594,0.6829999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1951-01-01,24.3,0.433,Jiddah,Saudi Arabia,21.70N,38.94E
1951-02-01,24.203000000000003,0.546,Jiddah,Saudi Arabia,21.70N,38.94E
1951-03-01,25.199,0.447,Jiddah,Saudi Arabia,21.70N,38.94E
1951-04-01,25.605,0.377,Jiddah,Saudi Arabia,21.70N,38.94E
1951-05-01,29.753,0.6459999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1951-06-01,30.342,0.35200000000000004,Jiddah,Saudi Arabia,21.70N,38.94E
1951-07-01,32.154,0.598,Jiddah,Saudi Arabia,21.70N,38.94E
1951-08-01,31.138,2.226,Jiddah,Saudi Arabia,21.70N,38.94E
1951-09-01,31.948,0.544,Jiddah,Saudi Arabia,21.70N,38.94E
1951-10-01,29.991,0.339,Jiddah,Saudi Arabia,21.70N,38.94E
1951-11-01,27.128,1.04,Jiddah,Saudi Arabia,21.70N,38.94E
1951-12-01,23.401,0.967,Jiddah,Saudi Arabia,21.70N,38.94E
1952-01-01,23.523000000000003,1.212,Jiddah,Saudi Arabia,21.70N,38.94E
1952-02-01,24.534000000000002,1.052,Jiddah,Saudi Arabia,21.70N,38.94E
1952-03-01,24.238000000000003,0.929,Jiddah,Saudi Arabia,21.70N,38.94E
1952-04-01,26.301,0.903,Jiddah,Saudi Arabia,21.70N,38.94E
1952-05-01,30.411,3.45,Jiddah,Saudi Arabia,21.70N,38.94E
1952-06-01,30.421999999999997,0.716,Jiddah,Saudi Arabia,21.70N,38.94E
1952-07-01,31.493,1.176,Jiddah,Saudi Arabia,21.70N,38.94E
1952-08-01,32.381,1.102,Jiddah,Saudi Arabia,21.70N,38.94E
1952-09-01,33.064,2.427,Jiddah,Saudi Arabia,21.70N,38.94E
1952-10-01,29.963,1.638,Jiddah,Saudi Arabia,21.70N,38.94E
1952-11-01,28.491,1.652,Jiddah,Saudi Arabia,21.70N,38.94E
1952-12-01,26.775,0.304,Jiddah,Saudi Arabia,21.70N,38.94E
1953-01-01,25.846,2.057,Jiddah,Saudi Arabia,21.70N,38.94E
1953-02-01,25.026999999999997,1.974,Jiddah,Saudi Arabia,21.70N,38.94E
1953-03-01,24.794,1.965,Jiddah,Saudi Arabia,21.70N,38.94E
1953-04-01,27.266,1.974,Jiddah,Saudi Arabia,21.70N,38.94E
1953-05-01,30.087,0.36,Jiddah,Saudi Arabia,21.70N,38.94E
1953-06-01,31.397,1.311,Jiddah,Saudi Arabia,21.70N,38.94E
1953-07-01,31.654,0.419,Jiddah,Saudi Arabia,21.70N,38.94E
1953-08-01,32.253,2.083,Jiddah,Saudi Arabia,21.70N,38.94E
1953-09-01,30.355999999999998,1.325,Jiddah,Saudi Arabia,21.70N,38.94E
1953-10-01,30.774,1.775,Jiddah,Saudi Arabia,21.70N,38.94E
1953-11-01,26.706000000000003,1.73,Jiddah,Saudi Arabia,21.70N,38.94E
1953-12-01,23.174,0.603,Jiddah,Saudi Arabia,21.70N,38.94E
1954-01-01,23.664,0.24,Jiddah,Saudi Arabia,21.70N,38.94E
1954-02-01,24.066,2.119,Jiddah,Saudi Arabia,21.70N,38.94E
1954-03-01,25.939,0.469,Jiddah,Saudi Arabia,21.70N,38.94E
1954-04-01,25.225,2.697,Jiddah,Saudi Arabia,21.70N,38.94E
1954-05-01,29.925,2.082,Jiddah,Saudi Arabia,21.70N,38.94E
1954-06-01,31.999,2.716,Jiddah,Saudi Arabia,21.70N,38.94E
1954-07-01,31.776999999999997,0.374,Jiddah,Saudi Arabia,21.70N,38.94E
1954-08-01,32.065,0.406,Jiddah,Saudi Arabia,21.70N,38.94E
1954-09-01,30.198,1.641,Jiddah,Saudi Arabia,21.70N,38.94E
1954-10-01,29.996,1.905,Jiddah,Saudi Arabia,21.70N,38.94E
1954-11-01,28.201,0.287,Jiddah,Saudi Arabia,21.70N,38.94E
1954-12-01,24.691999999999997,0.862,Jiddah,Saudi Arabia,21.70N,38.94E
1955-01-01,23.209,0.467,Jiddah,Saudi Arabia,21.70N,38.94E
1955-02-01,24.571,2.0,Jiddah,Saudi Arabia,21.70N,38.94E
1955-03-01,24.193,1.168,Jiddah,Saudi Arabia,21.70N,38.94E
1955-04-01,26.454,1.568,Jiddah,Saudi Arabia,21.70N,38.94E
1955-05-01,27.61,2.509,Jiddah,Saudi Arabia,21.70N,38.94E
1955-06-01,31.191000000000006,0.493,Jiddah,Saudi Arabia,21.70N,38.94E
1955-07-01,31.176,0.772,Jiddah,Saudi Arabia,21.70N,38.94E
1955-08-01,31.596999999999998,0.607,Jiddah,Saudi Arabia,21.70N,38.94E
1955-09-01,30.836,0.7609999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1955-10-01,30.139,2.9,Jiddah,Saudi Arabia,21.70N,38.94E
1955-11-01,27.993,0.603,Jiddah,Saudi Arabia,21.70N,38.94E
1955-12-01,24.28,0.57,Jiddah,Saudi Arabia,21.70N,38.94E
1956-01-01,22.478,0.375,Jiddah,Saudi Arabia,21.70N,38.94E
1956-02-01,24.524,1.419,Jiddah,Saudi Arabia,21.70N,38.94E
1956-03-01,24.381,1.812,Jiddah,Saudi Arabia,21.70N,38.94E
1956-04-01,25.482,0.878,Jiddah,Saudi Arabia,21.70N,38.94E
1956-05-01,28.769000000000002,2.483,Jiddah,Saudi Arabia,21.70N,38.94E
1956-06-01,31.87,2.189,Jiddah,Saudi Arabia,21.70N,38.94E
1956-07-01,31.171,1.126,Jiddah,Saudi Arabia,21.70N,38.94E
1956-08-01,32.28,0.662,Jiddah,Saudi Arabia,21.70N,38.94E
1956-09-01,31.303,0.545,Jiddah,Saudi Arabia,21.70N,38.94E
1956-10-01,29.281,0.795,Jiddah,Saudi Arabia,21.70N,38.94E
1956-11-01,26.295,1.639,Jiddah,Saudi Arabia,21.70N,38.94E
1956-12-01,25.345,1.141,Jiddah,Saudi Arabia,21.70N,38.94E
1957-01-01,21.571,2.289,Jiddah,Saudi Arabia,21.70N,38.94E
1957-02-01,20.819000000000003,1.064,Jiddah,Saudi Arabia,21.70N,38.94E
1957-03-01,23.436999999999998,0.6409999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1957-04-01,25.272,0.7290000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1957-05-01,28.557,1.262,Jiddah,Saudi Arabia,21.70N,38.94E
1957-06-01,30.836,1.3030000000000002,Jiddah,Saudi Arabia,21.70N,38.94E
1957-07-01,32.214,1.09,Jiddah,Saudi Arabia,21.70N,38.94E
1957-08-01,33.405,2.216,Jiddah,Saudi Arabia,21.70N,38.94E
1957-09-01,32.218,2.5380000000000003,Jiddah,Saudi Arabia,21.70N,38.94E
1957-10-01,29.642,0.815,Jiddah,Saudi Arabia,21.70N,38.94E
1957-11-01,27.971,0.998,Jiddah,Saudi Arabia,21.70N,38.94E
1957-12-01,26.04,0.609,Jiddah,Saudi Arabia,21.70N,38.94E
1958-01-01,23.366,0.329,Jiddah,Saudi Arabia,21.70N,38.94E
1958-02-01,23.327,0.8170000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1958-03-01,26.454,0.8109999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1958-04-01,29.331,1.214,Jiddah,Saudi Arabia,21.70N,38.94E
1958-05-01,28.54,1.474,Jiddah,Saudi Arabia,21.70N,38.94E
1958-06-01,30.933000000000003,1.008,Jiddah,Saudi Arabia,21.70N,38.94E
1958-07-01,31.878,0.555,Jiddah,Saudi Arabia,21.70N,38.94E
1958-08-01,31.799,1.979,Jiddah,Saudi Arabia,21.70N,38.94E
1958-09-01,31.171999999999997,0.523,Jiddah,Saudi Arabia,21.70N,38.94E
1958-10-01,29.436999999999998,2.659,Jiddah,Saudi Arabia,21.70N,38.94E
1958-11-01,28.736,1.101,Jiddah,Saudi Arabia,21.70N,38.94E
1958-12-01,26.346999999999998,0.414,Jiddah,Saudi Arabia,21.70N,38.94E
1959-01-01,22.561999999999998,1.276,Jiddah,Saudi Arabia,21.70N,38.94E
1959-02-01,20.889,0.764,Jiddah,Saudi Arabia,21.70N,38.94E
1959-03-01,23.026,0.521,Jiddah,Saudi Arabia,21.70N,38.94E
1959-04-01,27.471,0.6759999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1959-05-01,30.239,3.431,Jiddah,Saudi Arabia,21.70N,38.94E
1959-06-01,31.901,2.451,Jiddah,Saudi Arabia,21.70N,38.94E
1959-07-01,30.883000000000006,0.799,Jiddah,Saudi Arabia,21.70N,38.94E
1959-08-01,31.215,0.639,Jiddah,Saudi Arabia,21.70N,38.94E
1959-09-01,29.822,0.742,Jiddah,Saudi Arabia,21.70N,38.94E
1959-10-01,28.596,0.607,Jiddah,Saudi Arabia,21.70N,38.94E
1959-11-01,27.741,2.551,Jiddah,Saudi Arabia,21.70N,38.94E
1959-12-01,24.814,0.391,Jiddah,Saudi Arabia,21.70N,38.94E
1960-01-01,23.791,1.955,Jiddah,Saudi Arabia,21.70N,38.94E
1960-02-01,24.524,0.664,Jiddah,Saudi Arabia,21.70N,38.94E
1960-03-01,24.56,1.095,Jiddah,Saudi Arabia,21.70N,38.94E
1960-04-01,27.320999999999998,0.33,Jiddah,Saudi Arabia,21.70N,38.94E
1960-05-01,28.409000000000002,1.061,Jiddah,Saudi Arabia,21.70N,38.94E
1960-06-01,30.75,1.581,Jiddah,Saudi Arabia,21.70N,38.94E
1960-07-01,32.268,0.5770000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1960-08-01,32.49,0.961,Jiddah,Saudi Arabia,21.70N,38.94E
1960-09-01,32.323,1.205,Jiddah,Saudi Arabia,21.70N,38.94E
1960-10-01,29.055,0.5529999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1960-11-01,28.613000000000003,0.805,Jiddah,Saudi Arabia,21.70N,38.94E
1960-12-01,26.888,1.119,Jiddah,Saudi Arabia,21.70N,38.94E
1961-01-01,25.01,1.073,Jiddah,Saudi Arabia,21.70N,38.94E
1961-02-01,22.498,1.173,Jiddah,Saudi Arabia,21.70N,38.94E
1961-03-01,24.239,1.466,Jiddah,Saudi Arabia,21.70N,38.94E
1961-04-01,26.195999999999998,0.637,Jiddah,Saudi Arabia,21.70N,38.94E
1961-05-01,28.389,0.76,Jiddah,Saudi Arabia,21.70N,38.94E
1961-06-01,31.325,0.763,Jiddah,Saudi Arabia,21.70N,38.94E
1961-07-01,31.554,0.653,Jiddah,Saudi Arabia,21.70N,38.94E
1961-08-01,31.712,0.733,Jiddah,Saudi Arabia,21.70N,38.94E
1961-09-01,30.599,1.529,Jiddah,Saudi Arabia,21.70N,38.94E
1961-10-01,28.268,0.913,Jiddah,Saudi Arabia,21.70N,38.94E
1961-11-01,26.983,0.377,Jiddah,Saudi Arabia,21.70N,38.94E
1961-12-01,24.795,0.777,Jiddah,Saudi Arabia,21.70N,38.94E
1962-01-01,23.436999999999998,1.358,Jiddah,Saudi Arabia,21.70N,38.94E
1962-02-01,23.513,0.245,Jiddah,Saudi Arabia,21.70N,38.94E
1962-03-01,25.646,0.775,Jiddah,Saudi Arabia,21.70N,38.94E
1962-04-01,26.241,0.777,Jiddah,Saudi Arabia,21.70N,38.94E
1962-05-01,28.357,1.039,Jiddah,Saudi Arabia,21.70N,38.94E
1962-06-01,31.296999999999997,1.289,Jiddah,Saudi Arabia,21.70N,38.94E
1962-07-01,32.058,0.95,Jiddah,Saudi Arabia,21.70N,38.94E
1962-08-01,32.150999999999996,0.691,Jiddah,Saudi Arabia,21.70N,38.94E
1962-09-01,31.028000000000002,0.898,Jiddah,Saudi Arabia,21.70N,38.94E
1962-10-01,29.141,0.861,Jiddah,Saudi Arabia,21.70N,38.94E
1962-11-01,27.944000000000006,0.92,Jiddah,Saudi Arabia,21.70N,38.94E
1962-12-01,25.851,0.441,Jiddah,Saudi Arabia,21.70N,38.94E
1963-01-01,24.851999999999997,0.565,Jiddah,Saudi Arabia,21.70N,38.94E
1963-02-01,24.180999999999997,0.6890000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1963-03-01,24.698,0.996,Jiddah,Saudi Arabia,21.70N,38.94E
1963-04-01,26.423,1.114,Jiddah,Saudi Arabia,21.70N,38.94E
1963-05-01,28.305999999999997,0.419,Jiddah,Saudi Arabia,21.70N,38.94E
1963-06-01,31.011999999999997,1.908,Jiddah,Saudi Arabia,21.70N,38.94E
1963-07-01,32.321999999999996,0.758,Jiddah,Saudi Arabia,21.70N,38.94E
1963-08-01,32.343,0.575,Jiddah,Saudi Arabia,21.70N,38.94E
1963-09-01,31.641,1.129,Jiddah,Saudi Arabia,21.70N,38.94E
1963-10-01,29.635,0.205,Jiddah,Saudi Arabia,21.70N,38.94E
1963-11-01,27.953000000000007,0.7959999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1963-12-01,24.935,0.4920000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1964-01-01,22.386999999999997,0.688,Jiddah,Saudi Arabia,21.70N,38.94E
1964-02-01,22.577,0.247,Jiddah,Saudi Arabia,21.70N,38.94E
1964-03-01,24.95,0.522,Jiddah,Saudi Arabia,21.70N,38.94E
1964-04-01,26.629,0.495,Jiddah,Saudi Arabia,21.70N,38.94E
1964-05-01,27.687,1.736,Jiddah,Saudi Arabia,21.70N,38.94E
1964-06-01,30.639,1.545,Jiddah,Saudi Arabia,21.70N,38.94E
1964-07-01,31.739,0.5760000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1964-08-01,31.674,0.855,Jiddah,Saudi Arabia,21.70N,38.94E
1964-09-01,30.629,0.76,Jiddah,Saudi Arabia,21.70N,38.94E
1964-10-01,28.154,0.682,Jiddah,Saudi Arabia,21.70N,38.94E
1964-11-01,26.676,0.604,Jiddah,Saudi Arabia,21.70N,38.94E
1964-12-01,24.323,0.588,Jiddah,Saudi Arabia,21.70N,38.94E
1965-01-01,23.272,0.588,Jiddah,Saudi Arabia,21.70N,38.94E
1965-02-01,23.589000000000002,0.458,Jiddah,Saudi Arabia,21.70N,38.94E
1965-03-01,25.241999999999997,0.434,Jiddah,Saudi Arabia,21.70N,38.94E
1965-04-01,25.491999999999997,0.513,Jiddah,Saudi Arabia,21.70N,38.94E
1965-05-01,28.128,0.652,Jiddah,Saudi Arabia,21.70N,38.94E
1965-06-01,30.565,1.476,Jiddah,Saudi Arabia,21.70N,38.94E
1965-07-01,31.445999999999998,0.8909999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1965-08-01,32.343,0.6809999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1965-09-01,31.169,0.968,Jiddah,Saudi Arabia,21.70N,38.94E
1965-10-01,29.105,0.531,Jiddah,Saudi Arabia,21.70N,38.94E
1965-11-01,27.583,0.698,Jiddah,Saudi Arabia,21.70N,38.94E
1965-12-01,25.409000000000002,0.67,Jiddah,Saudi Arabia,21.70N,38.94E
1966-01-01,24.404,0.622,Jiddah,Saudi Arabia,21.70N,38.94E
1966-02-01,22.458000000000002,1.361,Jiddah,Saudi Arabia,21.70N,38.94E
1966-03-01,24.404,0.409,Jiddah,Saudi Arabia,21.70N,38.94E
1966-04-01,26.929,0.307,Jiddah,Saudi Arabia,21.70N,38.94E
1966-05-01,29.495,1.44,Jiddah,Saudi Arabia,21.70N,38.94E
1966-06-01,31.525,1.355,Jiddah,Saudi Arabia,21.70N,38.94E
1966-07-01,32.111000000000004,0.597,Jiddah,Saudi Arabia,21.70N,38.94E
1966-08-01,32.056,1.048,Jiddah,Saudi Arabia,21.70N,38.94E
1966-09-01,31.389,0.957,Jiddah,Saudi Arabia,21.70N,38.94E
1966-10-01,29.549,0.583,Jiddah,Saudi Arabia,21.70N,38.94E
1966-11-01,27.823,0.6409999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1966-12-01,25.495,0.522,Jiddah,Saudi Arabia,21.70N,38.94E
1967-01-01,23.4,0.409,Jiddah,Saudi Arabia,21.70N,38.94E
1967-02-01,23.093000000000004,0.378,Jiddah,Saudi Arabia,21.70N,38.94E
1967-03-01,23.285999999999998,0.456,Jiddah,Saudi Arabia,21.70N,38.94E
1967-04-01,25.612,0.512,Jiddah,Saudi Arabia,21.70N,38.94E
1967-05-01,27.943,0.6829999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1967-06-01,30.471999999999998,0.932,Jiddah,Saudi Arabia,21.70N,38.94E
1967-07-01,30.976000000000006,0.343,Jiddah,Saudi Arabia,21.70N,38.94E
1967-08-01,31.087,0.8340000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1967-09-01,30.703000000000003,0.6579999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1967-10-01,28.910999999999998,0.642,Jiddah,Saudi Arabia,21.70N,38.94E
1967-11-01,26.444000000000006,0.3670000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1967-12-01,24.899,0.486,Jiddah,Saudi Arabia,21.70N,38.94E
1968-01-01,23.164,0.401,Jiddah,Saudi Arabia,21.70N,38.94E
1968-02-01,21.83,0.942,Jiddah,Saudi Arabia,21.70N,38.94E
1968-03-01,24.64,0.884,Jiddah,Saudi Arabia,21.70N,38.94E
1968-04-01,24.522,1.6130000000000002,Jiddah,Saudi Arabia,21.70N,38.94E
1968-05-01,27.824,2.603,Jiddah,Saudi Arabia,21.70N,38.94E
1968-06-01,30.666999999999998,0.417,Jiddah,Saudi Arabia,21.70N,38.94E
1968-07-01,31.883000000000006,0.435,Jiddah,Saudi Arabia,21.70N,38.94E
1968-08-01,31.416999999999998,0.682,Jiddah,Saudi Arabia,21.70N,38.94E
1968-09-01,30.7,0.713,Jiddah,Saudi Arabia,21.70N,38.94E
1968-10-01,29.232,0.5660000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1968-11-01,27.858,0.261,Jiddah,Saudi Arabia,21.70N,38.94E
1968-12-01,25.987,0.22,Jiddah,Saudi Arabia,21.70N,38.94E
1969-01-01,22.561999999999998,0.62,Jiddah,Saudi Arabia,21.70N,38.94E
1969-02-01,23.579,0.823,Jiddah,Saudi Arabia,21.70N,38.94E
1969-03-01,26.046999999999997,1.615,Jiddah,Saudi Arabia,21.70N,38.94E
1969-04-01,26.566,0.39,Jiddah,Saudi Arabia,21.70N,38.94E
1969-05-01,28.819000000000003,0.586,Jiddah,Saudi Arabia,21.70N,38.94E
1969-06-01,31.419,0.782,Jiddah,Saudi Arabia,21.70N,38.94E
1969-07-01,31.438,0.603,Jiddah,Saudi Arabia,21.70N,38.94E
1969-08-01,31.607,0.498,Jiddah,Saudi Arabia,21.70N,38.94E
1969-09-01,31.089000000000002,0.512,Jiddah,Saudi Arabia,21.70N,38.94E
1969-10-01,29.67,0.479,Jiddah,Saudi Arabia,21.70N,38.94E
1969-11-01,28.104000000000006,0.277,Jiddah,Saudi Arabia,21.70N,38.94E
1969-12-01,26.483,0.274,Jiddah,Saudi Arabia,21.70N,38.94E
1970-01-01,23.43,0.589,Jiddah,Saudi Arabia,21.70N,38.94E
1970-02-01,24.226,0.585,Jiddah,Saudi Arabia,21.70N,38.94E
1970-03-01,24.909,0.6759999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1970-04-01,27.695,0.371,Jiddah,Saudi Arabia,21.70N,38.94E
1970-05-01,29.412,0.605,Jiddah,Saudi Arabia,21.70N,38.94E
1970-06-01,30.743,0.593,Jiddah,Saudi Arabia,21.70N,38.94E
1970-07-01,31.366,1.429,Jiddah,Saudi Arabia,21.70N,38.94E
1970-08-01,31.954,0.287,Jiddah,Saudi Arabia,21.70N,38.94E
1970-09-01,30.627,0.3670000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1970-10-01,29.195,0.484,Jiddah,Saudi Arabia,21.70N,38.94E
1970-11-01,27.697000000000006,0.21600000000000005,Jiddah,Saudi Arabia,21.70N,38.94E
1970-12-01,24.487,0.487,Jiddah,Saudi Arabia,21.70N,38.94E
1971-01-01,23.2,1.156,Jiddah,Saudi Arabia,21.70N,38.94E
1971-02-01,22.795,0.494,Jiddah,Saudi Arabia,21.70N,38.94E
1971-03-01,25.279,0.476,Jiddah,Saudi Arabia,21.70N,38.94E
1971-04-01,25.316999999999997,0.366,Jiddah,Saudi Arabia,21.70N,38.94E
1971-05-01,28.077,1.158,Jiddah,Saudi Arabia,21.70N,38.94E
1971-06-01,29.599,0.792,Jiddah,Saudi Arabia,21.70N,38.94E
1971-07-01,30.625999999999998,1.482,Jiddah,Saudi Arabia,21.70N,38.94E
1971-08-01,31.61,0.364,Jiddah,Saudi Arabia,21.70N,38.94E
1971-09-01,30.746,0.335,Jiddah,Saudi Arabia,21.70N,38.94E
1971-10-01,28.340999999999998,0.7120000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1971-11-01,27.273000000000003,0.343,Jiddah,Saudi Arabia,21.70N,38.94E
1971-12-01,22.893,0.596,Jiddah,Saudi Arabia,21.70N,38.94E
1972-01-01,23.349,0.212,Jiddah,Saudi Arabia,21.70N,38.94E
1972-02-01,22.33,0.473,Jiddah,Saudi Arabia,21.70N,38.94E
1972-03-01,24.424,0.5579999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1972-04-01,26.545,0.8809999999999999,Jiddah,Saudi Arabia,21.70N,38.94E
1972-05-01,28.693,0.547,Jiddah,Saudi Arabia,21.70N,38.94E
1972-06-01,30.471,0.574,Jiddah,Saudi Arabia,21.70N,38.94E
1972-07-01,31.487,0.669,Jiddah,Saudi Arabia,21.70N,38.94E
1972-08-01,31.840999999999998,0.542,Jiddah,Saudi Arabia,21.70N,38.94E
1972-09-01,31.07,0.816,Jiddah,Saudi Arabia,21.70N,38.94E
1972-10-01,29.864,0.765,Jiddah,Saudi Arabia,21.70N,38.94E
1972-11-01,27.811,0.465,Jiddah,Saudi Arabia,21.70N,38.94E
1972-12-01,23.929,0.613,Jiddah,Saudi Arabia,21.70N,38.94E
1973-01-01,23.146,0.7040000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1973-02-01,25.053,0.614,Jiddah,Saudi Arabia,21.70N,38.94E
1973-03-01,25.002,0.343,Jiddah,Saudi Arabia,21.70N,38.94E
1973-04-01,28.403,1.245,Jiddah,Saudi Arabia,21.70N,38.94E
1973-05-01,28.87,0.785,Jiddah,Saudi Arabia,21.70N,38.94E
1973-06-01,29.846999999999998,0.799,Jiddah,Saudi Arabia,21.70N,38.94E
1973-07-01,31.425,0.272,Jiddah,Saudi Arabia,21.70N,38.94E
1973-08-01,31.765,0.381,Jiddah,Saudi Arabia,21.70N,38.94E
1973-09-01,31.4,1.099,Jiddah,Saudi Arabia,21.70N,38.94E
1973-10-01,28.999000000000002,0.607,Jiddah,Saudi Arabia,21.70N,38.94E
1973-11-01,27.168000000000006,0.591,Jiddah,Saudi Arabia,21.70N,38.94E
1973-12-01,24.837,0.306,Jiddah,Saudi Arabia,21.70N,38.94E
1974-01-01,22.004,0.4370000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
1974-02-01,23.011999999999997,0.5820000000000001,Jiddah,Saudi Arabia,21.70N,38.94E
