dt;AverageTemperature;AverageTemperatureUncertainty;Country
09/1986;0.027984000000000002;0.228;Montserrat
10/1986;0.027618;0.309;Montserrat
11/1986;0.026393;0.208;Montserrat
12/1986;0.025636;0.263;Montserrat
01/1987;0.025228;0.35;Montserrat
02/1987;0.025231;0.312;Montserrat
03/1987;0.025752;0.178;Montserrat
04/1987;0.027527;0.219;Montserrat
05/1987;0.027295000000000003;0.257;Montserrat
06/1987;0.02792;0.295;Montserrat
07/1987;0.028384;0.219;Montserrat
08/1987;0.028742999999999998;0.316;Montserrat
09/1987;0.028504;0.3229999999999999;Montserrat
10/1987;0.027853000000000003;0.479;Montserrat
11/1987;0.027044000000000002;0.294;Montserrat
12/1987;0.026558000000000002;0.416;Montserrat
01/1988;0.025620999999999998;0.347;Montserrat
02/1988;0.025388;0.213;Montserrat
03/1988;0.025742;0.196;Montserrat
04/1988;0.026427;0.221;Montserrat
05/1988;0.027611999999999998;0.184;Montserrat
06/1988;0.028204;0.291;Montserrat
07/1988;0.028402;0.411;Montserrat
08/1988;0.027838;0.1639999999999999;Montserrat
09/1988;0.027928;0.289;Montserrat
10/1988;0.027434999999999998;0.335;Montserrat
11/1988;0.02678700000000001;0.233;Montserrat
12/1988;0.025346;0.266;Montserrat
01/1989;0.024893000000000002;0.243;Montserrat
02/1989;0.024881;0.205;Montserrat
03/1989;0.025194;0.232;Montserrat
04/1989;0.025641999999999998;0.313;Montserrat
05/1989;0.026899;0.154;Montserrat
06/1989;0.027543;0.258;Montserrat
07/1989;0.02836;0.259;Montserrat
08/1989;0.028015;0.312;Montserrat
09/1989;0.027704999999999997;0.268;Montserrat
10/1989;0.027460000000000002;0.267;Montserrat
11/1989;0.026951;0.199;Montserrat
12/1989;0.026085;0.284;Montserrat
01/1990;0.02547;0.397;Montserrat
02/1990;0.024864999999999998;0.159;Montserrat
03/1990;0.025512;0.249;Montserrat
04/1990;0.026148000000000005;0.185;Montserrat
05/1990;0.027246;0.26;Montserrat
06/1990;0.027889;0.436;Montserrat
07/1990;0.028216;0.312;Montserrat
08/1990;0.028494;0.237;Montserrat
09/1990;0.02845;0.306;Montserrat
10/1990;0.027464;0.276;Montserrat
11/1990;0.027296;0.308;Montserrat
12/1990;0.025538;0.16;Montserrat
01/1991;0.02533;0.213;Montserrat
02/1991;0.02551;0.331;Montserrat
03/1991;0.025888;0.29;Montserrat
04/1991;0.026231;0.295;Montserrat
05/1991;0.027228000000000002;0.258;Montserrat
06/1991;0.028022;0.182;Montserrat
07/1991;0.028212;0.262;Montserrat
08/1991;0.028519;0.144;Montserrat
09/1991;0.028202;0.248;Montserrat
10/1991;0.027353000000000002;0.151;Montserrat
11/1991;0.026453000000000004;0.147;Montserrat
12/1991;0.025033;0.155;Montserrat
01/1992;0.02511;0.328;Montserrat
02/1992;0.025495;0.347;Montserrat
03/1992;0.025966;0.242;Montserrat
04/1992;0.026585;0.426;Montserrat
05/1992;0.027157;0.15;Montserrat
06/1992;0.027895;0.239;Montserrat
07/1992;0.028159;0.208;Montserrat
08/1992;0.028179;0.218;Montserrat
09/1992;0.027857;0.291;Montserrat
10/1992;0.027513000000000003;0.4920000000000001;Montserrat
11/1992;0.026553;0.266;Montserrat
12/1992;0.025674;0.421;Montserrat
01/1993;0.025029;0.206;Montserrat
02/1993;0.025019;0.2;Montserrat
03/1993;0.025707;0.238;Montserrat
04/1993;0.026498;0.309;Montserrat
05/1993;0.026998;0.614;Montserrat
06/1993;0.028055;0.213;Montserrat
07/1993;0.02802;0.182;Montserrat
08/1993;0.028417;0.179;Montserrat
09/1993;0.028064;0.209;Montserrat
10/1993;0.027725000000000003;0.21;Montserrat
11/1993;0.027078;0.242;Montserrat
12/1993;0.026073;0.185;Montserrat
01/1994;0.025488000000000004;0.239;Montserrat
02/1994;0.025301999999999998;0.309;Montserrat
03/1994;0.025745;0.201;Montserrat
04/1994;0.026336;0.224;Montserrat
05/1994;0.027337;0.336;Montserrat
06/1994;0.027857;0.271;Montserrat
07/1994;0.028154;0.283;Montserrat
08/1994;0.028402999999999998;0.185;Montserrat
09/1994;0.027514;0.262;Montserrat
10/1994;0.027399;0.229;Montserrat
11/1994;0.027060999999999998;0.256;Montserrat
12/1994;0.025908999999999998;0.187;Montserrat
01/1995;0.025549;0.144;Montserrat
02/1995;0.025806000000000003;0.278;Montserrat
03/1995;0.025742;0.232;Montserrat
04/1995;0.026685;0.272;Montserrat
05/1995;0.028179;0.195;Montserrat
06/1995;0.02856;0.204;Montserrat
07/1995;0.029084;0.1639999999999999;Montserrat
08/1995;0.028865;0.193;Montserrat
09/1995;0.028069000000000004;0.5;Montserrat
10/1995;0.027798;0.179;Montserrat
11/1995;0.027259000000000002;0.206;Montserrat
12/1995;0.02632;0.18;Montserrat
01/1996;0.025628;0.217;Montserrat
02/1996;0.025723000000000003;0.188;Montserrat
03/1996;0.026121;0.247;Montserrat
04/1996;0.026448;0.333;Montserrat
05/1996;0.027135000000000003;0.363;Montserrat
06/1996;0.027677;0.301;Montserrat
07/1996;0.027883;0.258;Montserrat
08/1996;0.028247;0.228;Montserrat
09/1996;0.028089;0.248;Montserrat
10/1996;0.027556999999999998;0.199;Montserrat
11/1996;0.026933000000000002;0.263;Montserrat
12/1996;0.025426999999999998;0.206;Montserrat
01/1997;0.025428;0.148;Montserrat
02/1997;0.025434000000000002;0.246;Montserrat
03/1997;0.025547;0.196;Montserrat
04/1997;0.026058000000000005;0.218;Montserrat
05/1997;0.02756900000000001;0.294;Montserrat
06/1997;0.02842;0.207;Montserrat
07/1997;0.028559;0.214;Montserrat
08/1997;0.028704;0.217;Montserrat
09/1997;0.028648000000000003;0.185;Montserrat
10/1997;0.027974;0.219;Montserrat
11/1997;0.02776;0.185;Montserrat
12/1997;0.026969;0.132;Montserrat
01/1998;0.026024000000000002;0.173;Montserrat
02/1998;0.026257000000000003;0.275;Montserrat
03/1998;0.026703000000000005;0.244;Montserrat
04/1998;0.026969;0.294;Montserrat
05/1998;0.028029;0.149;Montserrat
06/1998;0.028582;0.237;Montserrat
07/1998;0.028791;0.394;Montserrat
08/1998;0.029045;0.223;Montserrat
09/1998;0.028786000000000003;0.131;Montserrat
10/1998;0.027848;0.263;Montserrat
11/1998;0.02716;0.174;Montserrat
12/1998;0.026495;0.271;Montserrat
01/1999;0.025535;0.388;Montserrat
02/1999;0.024640000000000002;0.266;Montserrat
03/1999;0.025938;0.307;Montserrat
04/1999;0.026466999999999997;0.246;Montserrat
05/1999;0.027902999999999997;0.271;Montserrat
06/1999;0.028375;0.339;Montserrat
07/1999;0.028325;0.293;Montserrat
08/1999;0.028699000000000002;0.277;Montserrat
09/1999;0.02843;0.268;Montserrat
10/1999;0.027729;0.237;Montserrat
11/1999;0.026982;0.285;Montserrat
12/1999;0.025748999999999998;0.268;Montserrat
01/2000;0.024957999999999998;0.231;Montserrat
02/2000;0.024973000000000002;0.16;Montserrat
03/2000;0.024876000000000002;0.1369999999999999;Montserrat
04/2000;0.026071;0.257;Montserrat
05/2000;0.027156;0.203;Montserrat
06/2000;0.027933000000000003;0.234;Montserrat
07/2000;0.028322;0.251;Montserrat
08/2000;0.028524;0.28;Montserrat
09/2000;0.028246;0.132;Montserrat
10/2000;0.027872;0.196;Montserrat
11/2000;0.027052;0.244;Montserrat
12/2000;0.026109999999999998;0.358;Montserrat
01/2001;0.02552;0.33;Montserrat
02/2001;0.025166;0.268;Montserrat
03/2001;0.025958;0.202;Montserrat
04/2001;0.02633;0.217;Montserrat
05/2001;0.027852000000000002;0.157;Montserrat
06/2001;0.02844;0.151;Montserrat
07/2001;0.028489;0.113;Montserrat
08/2001;0.028652;0.13;Montserrat
09/2001;0.028797;0.209;Montserrat
10/2001;0.027823;0.249;Montserrat
11/2001;0.027117000000000002;0.152;Montserrat
12/2001;0.026312000000000002;0.6609999999999999;Montserrat
01/2002;0.025971;0.384;Montserrat
02/2002;0.025289000000000002;0.28;Montserrat
03/2002;0.026058000000000005;0.138;Montserrat
04/2002;0.026265999999999998;0.218;Montserrat
05/2002;0.027462;0.31;Montserrat
06/2002;0.028319000000000004;0.384;Montserrat
07/2002;0.028562;0.315;Montserrat
08/2002;0.028933000000000004;0.186;Montserrat
09/2002;0.028829999999999998;0.299;Montserrat
10/2002;0.027967;0.196;Montserrat
11/2002;0.027573;0.458;Montserrat
12/2002;0.026439;0.353;Montserrat
01/2003;0.025992;0.507;Montserrat
02/2003;0.026095;0.175;Montserrat
03/2003;0.026344000000000003;0.423;Montserrat
04/2003;0.026999;0.349;Montserrat
05/2003;0.027967;0.162;Montserrat
06/2003;0.028104;0.315;Montserrat
07/2003;0.028547;0.263;Montserrat
08/2003;0.028961999999999998;0.365;Montserrat
09/2003;0.029085;0.204;Montserrat
10/2003;0.02819;0.268;Montserrat
11/2003;0.027027000000000002;0.136;Montserrat
12/2003;0.026228;0.324;Montserrat
01/2004;0.025378;0.394;Montserrat
02/2004;0.025608;0.203;Montserrat
03/2004;0.025799;0.203;Montserrat
04/2004;0.026908;0.324;Montserrat
05/2004;0.027202;0.184;Montserrat
06/2004;0.028312999999999998;0.246;Montserrat
07/2004;0.028121;0.219;Montserrat
08/2004;0.028928000000000002;0.245;Montserrat
09/2004;0.028374;0.174;Montserrat
10/2004;0.027803;0.426;Montserrat
11/2004;0.026643999999999998;0.105;Montserrat
12/2004;0.026038;0.136;Montserrat
01/2005;0.025361;0.113;Montserrat
02/2005;0.024905;0.158;Montserrat
03/2005;0.02678;0.244;Montserrat
04/2005;0.027745000000000002;0.241;Montserrat
05/2005;0.02850500000000001;0.223;Montserrat
06/2005;0.028672999999999997;0.227;Montserrat
07/2005;0.02898;0.251;Montserrat
08/2005;0.029094000000000002;0.263;Montserrat
09/2005;0.029228999999999998;0.214;Montserrat
10/2005;0.027926;0.153;Montserrat
11/2005;0.027145;0.129;Montserrat
12/2005;0.02632;0.371;Montserrat
01/2006;0.025553999999999997;0.301;Montserrat
02/2006;0.025457999999999998;0.238;Montserrat
03/2006;0.026081;0.3;Montserrat
04/2006;0.027074;0.413;Montserrat
05/2006;0.028125;0.365;Montserrat
06/2006;0.028619;0.242;Montserrat
07/2006;0.028533000000000003;0.339;Montserrat
08/2006;0.028738000000000003;0.269;Montserrat
09/2006;0.028952000000000002;0.353;Montserrat
10/2006;0.027988000000000002;0.158;Montserrat
11/2006;0.027378;0.177;Montserrat
12/2006;0.026449;0.299;Montserrat
01/2007;0.025675999999999997;0.294;Montserrat
02/2007;0.026103;0.189;Montserrat
03/2007;0.026494;0.251;Montserrat
04/2007;0.027189;0.258;Montserrat
05/2007;0.028301;0.134;Montserrat
06/2007;0.028814;0.272;Montserrat
07/2007;0.028862;0.191;Montserrat
08/2007;0.028651;0.232;Montserrat
09/2007;0.028402;0.341;Montserrat
10/2007;0.027495000000000002;0.154;Montserrat
11/2007;0.027234;0.271;Montserrat
12/2007;0.026213999999999998;0.276;Montserrat
01/2008;0.025272;0.286;Montserrat
02/2008;0.025256;0.287;Montserrat
03/2008;0.025244;0.303;Montserrat
04/2008;0.025916;0.208;Montserrat
05/2008;0.027271999999999998;0.204;Montserrat
06/2008;0.028242;0.218;Montserrat
07/2008;0.028612;0.22;Montserrat
08/2008;0.028983000000000002;0.308;Montserrat
09/2008;0.028114;0.192;Montserrat
10/2008;0.027454999999999997;0.154;Montserrat
11/2008;0.026991;0.12;Montserrat
12/2008;0.025561;0.258;Montserrat
01/2009;0.025651;0.363;Montserrat
02/2009;0.025285;0.284;Montserrat
03/2009;0.02513;0.127;Montserrat
04/2009;0.026056;0.195;Montserrat
05/2009;0.027118;0.205;Montserrat
06/2009;0.028068000000000003;0.365;Montserrat
07/2009;0.028853999999999998;0.254;Montserrat
08/2009;0.029039000000000002;0.248;Montserrat
09/2009;0.028679;0.201;Montserrat
10/2009;0.028342;0.196;Montserrat
11/2009;0.027715;0.328;Montserrat
12/2009;0.026664;0.272;Montserrat
01/2010;0.026146;0.218;Montserrat
02/2010;0.026571;0.305;Montserrat
03/2010;0.027566;0.404;Montserrat
04/2010;0.027274999999999997;0.33;Montserrat
05/2010;0.028415000000000006;0.295;Montserrat
06/2010;0.028899;0.285;Montserrat
07/2010;0.028947;0.269;Montserrat
08/2010;0.029058000000000004;0.45;Montserrat
09/2010;0.028654;0.252;Montserrat
10/2010;0.02767;0.272;Montserrat
11/2010;0.027232;0.244;Montserrat
12/2010;0.025925999999999998;0.301;Montserrat
01/2011;0.025911;0.281;Montserrat
02/2011;0.025678;0.217;Montserrat
03/2011;0.02563;0.238;Montserrat
04/2011;0.026300999999999998;0.327;Montserrat
05/2011;0.027519;0.501;Montserrat
06/2011;0.029098000000000002;0.304;Montserrat
07/2011;0.02832;0.318;Montserrat
08/2011;0.028535;0.395;Montserrat
09/2011;0.028477;0.506;Montserrat
10/2011;0.028089;0.184;Montserrat
11/2011;0.027204;0.337;Montserrat
12/2011;0.025908;0.415;Montserrat
01/2012;0.025557;0.376;Montserrat
02/2012;0.025582999999999998;0.235;Montserrat
03/2012;0.025928999999999997;0.305;Montserrat
04/2012;0.026528;0.574;Montserrat
05/2012;0.027334000000000004;0.47;Montserrat
06/2012;0.028785;0.552;Montserrat
07/2012;0.028842;0.456;Montserrat
08/2012;0.028818;0.506;Montserrat
09/2012;0.028797;0.396;Montserrat
10/2012;0.028168000000000002;0.258;Montserrat
11/2012;0.027803;0.268;Montserrat
12/2012;0.026278;0.376;Montserrat
01/2013;0.02575;0.354;Montserrat
02/2013;0.025766999999999998;0.24;Montserrat
03/2013;0.026064;0.413;Montserrat
04/2013;0.026573;0.38;Montserrat
05/2013;0.027718000000000003;0.405;Montserrat
06/2013;0.028287;0.487;Montserrat
07/2013;0.028651;0.347;Montserrat
08/2013;0.028896;0.379;Montserrat
09/2013;;;Montserrat
01/1787;0.011298;3.016;Morocco
02/1787;0.012644;2.345;Morocco
03/1787;0.014792999999999999;3.1210000000000004;Morocco
04/1787;0.015757;2.185;Morocco
05/1787;0.019178;3.793;Morocco
06/1787;0.02366;2.991;Morocco
07/1787;0.024654;4.114;Morocco
08/1787;0.025882000000000002;3.752;Morocco
09/1787;;;Morocco
10/1787;;;Morocco
11/1787;;;Morocco
12/1787;;;Morocco
01/1788;;;Morocco
02/1788;;;Morocco
03/1788;;;Morocco
04/1788;;;Morocco
05/1788;;;Morocco
06/1788;;;Morocco
07/1788;;;Morocco
08/1788;;;Morocco
09/1788;;;Morocco
10/1788;;;Morocco
11/1788;;;Morocco
12/1788;8.774999999999999;4.5680000000000005;Morocco
01/1789;;;Morocco
02/1789;0.011456;3.505;Morocco
03/1789;0.012779000000000002;4.23;Morocco
04/1789;0.015077;2.5810000000000004;Morocco
05/1789;0.019382;3.3960000000000004;Morocco
06/1789;0.022525;1.93;Morocco
07/1789;0.025619;2.599;Morocco
08/1789;0.025514;1.915;Morocco
09/1789;0.022606;1.922;Morocco
10/1789;0.016866;2.827;Morocco
11/1789;0.012499;1.866;Morocco
12/1789;9.902;2.13;Morocco
01/1790;0.010027;4.096;Morocco
02/1790;0.011772;4.288;Morocco
03/1790;0.014325;1.832;Morocco
04/1790;0.014872999999999999;2.425;Morocco
05/1790;0.018077000000000003;1.955;Morocco
06/1790;0.023699;2.48;Morocco
07/1790;0.025934000000000002;2.134;Morocco
08/1790;0.026299;1.954;Morocco
09/1790;0.022984;2.182;Morocco
10/1790;0.01844400000000001;2.423;Morocco
11/1790;0.013649;1.739;Morocco
12/1790;0.010674;7.362999999999999;Morocco
01/1791;0.010924;6.215;Morocco
02/1791;0.011314;1.848;Morocco
03/1791;0.014720999999999998;3.153;Morocco
04/1791;0.016918;2.435;Morocco
05/1791;0.018095;2.279;Morocco
06/1791;0.022158;2.478;Morocco
07/1791;0.025838999999999997;2.094;Morocco
08/1791;0.026668000000000004;1.534;Morocco
09/1791;0.023544;2.46;Morocco
10/1791;0.017875;1.632;Morocco
11/1791;0.014166999999999999;2.385;Morocco
12/1791;0.010577;2.199;Morocco
01/1792;9.309;4.25;Morocco
02/1792;0.012659;3.18;Morocco
03/1792;0.013980000000000001;2.169;Morocco
04/1792;0.016191;2.325;Morocco
05/1792;0.019739999999999997;2.057;Morocco
06/1792;0.023985;1.977;Morocco
07/1792;0.026033999999999998;2.256;Morocco
08/1792;0.024698;2.178;Morocco
09/1792;0.023263000000000002;2.863;Morocco
10/1792;0.018031;2.219;Morocco
11/1792;0.013384;2.527;Morocco
12/1792;0.010227;2.729;Morocco
01/1793;7.7200000000000015;3.1710000000000003;Morocco
02/1793;0.012499;3.653;Morocco
03/1793;0.01396;3.1830000000000003;Morocco
04/1793;0.016041;2.418;Morocco
05/1793;0.019318000000000002;2.151;Morocco
06/1793;0.023149;2.744;Morocco
07/1793;0.026802;3.921;Morocco
08/1793;0.02598;3.3960000000000004;Morocco
09/1793;0.023494;2.3040000000000003;Morocco
10/1793;0.017663;2.995;Morocco
11/1793;0.014002;4.345;Morocco
12/1793;0.01046;1.714;Morocco
01/1794;0.010074999999999999;3.006;Morocco
02/1794;0.011941;4.939;Morocco
03/1794;0.014849;1.827;Morocco
04/1794;0.017152999999999998;1.785;Morocco
05/1794;0.019361999999999997;1.654;Morocco
06/1794;0.020776;1.82;Morocco
07/1794;0.024293000000000002;2.2430000000000003;Morocco
08/1794;0.025353;1.622;Morocco
09/1794;0.022258000000000003;2.733;Morocco
10/1794;0.018782;2.2430000000000003;Morocco
11/1794;0.01401;2.607;Morocco
12/1794;9.968;2.479;Morocco
01/1795;0.011186999999999999;2.191;Morocco
02/1795;0.012853;4.238;Morocco
03/1795;0.014626;1.842;Morocco
04/1795;0.016477;2.597;Morocco
05/1795;0.020008000000000005;3.4;Morocco
06/1795;0.023040000000000005;2.544;Morocco
07/1795;0.026452000000000003;3.1860000000000004;Morocco
08/1795;0.026052;2.385;Morocco
09/1795;0.022463999999999998;3.405;Morocco
10/1795;;;Morocco
11/1795;0.013279000000000001;2.715;Morocco
12/1795;9.553;2.576;Morocco
01/1796;9.432;2.93;Morocco
02/1796;0.011244000000000002;2.059;Morocco
03/1796;0.012702999999999999;2.478;Morocco
04/1796;0.016034000000000003;2.12;Morocco
05/1796;0.019414;2.132;Morocco
06/1796;0.024004;3.064;Morocco
07/1796;0.026298;2.631;Morocco
08/1796;0.027164;3.382;Morocco
09/1796;0.023338;3.394;Morocco
10/1796;0.018884;2.077;Morocco
11/1796;0.014146;2.6710000000000003;Morocco
12/1796;8.315999999999999;3.025;Morocco
01/1797;0.011449;5.5360000000000005;Morocco
02/1797;0.012990999999999999;2.609;Morocco
03/1797;0.012925;2.582;Morocco
04/1797;0.014751;2.859;Morocco
05/1797;0.018246;2.367;Morocco
06/1797;0.023241;2.674;Morocco
07/1797;0.025878;2.416;Morocco
08/1797;0.02623;2.486;Morocco
09/1797;0.022978000000000002;3.117;Morocco
10/1797;0.017889;2.393;Morocco
11/1797;0.012241;2.547;Morocco
12/1797;0.010237;2.802;Morocco
01/1798;0.010327999999999999;2.154;Morocco
02/1798;0.010773;2.262;Morocco
03/1798;0.014791;2.18;Morocco
04/1798;0.015997;2.049;Morocco
05/1798;0.019431999999999998;3.085;Morocco
06/1798;0.022854000000000006;2.4330000000000003;Morocco
07/1798;0.027125;2.709;Morocco
08/1798;0.027129999999999998;3.756;Morocco
09/1798;0.02256;2.684;Morocco
10/1798;0.017842000000000007;2.617;Morocco
11/1798;0.014737;2.757;Morocco
12/1798;0.010273999999999998;2.319;Morocco
01/1799;9.956;2.296;Morocco
02/1799;0.012036;2.897;Morocco
03/1799;0.013742;2.749;Morocco
04/1799;0.015257;3.2960000000000003;Morocco
05/1799;0.018727;1.773;Morocco
06/1799;0.022993;2.8480000000000003;Morocco
07/1799;0.026818;2.8360000000000003;Morocco
08/1799;0.025813;2.19;Morocco
09/1799;0.023629999999999998;2.857;Morocco
10/1799;0.019072;2.531;Morocco
11/1799;0.013810000000000001;2.488;Morocco
12/1799;9.99;2.206;Morocco
01/1800;0.010739;1.936;Morocco
02/1800;0.012622;4.099;Morocco
03/1800;0.01354;3.24;Morocco
04/1800;0.016545999999999998;2.135;Morocco
05/1800;0.018736999999999997;1.917;Morocco
06/1800;0.023254;1.986;Morocco
07/1800;0.027126;1.366;Morocco
08/1800;0.026678;2.414;Morocco
09/1800;0.022472000000000002;2.563;Morocco
10/1800;0.019657;1.955;Morocco
11/1800;0.014573000000000001;1.924;Morocco
12/1800;0.010914;2.35;Morocco
01/1801;0.010869000000000002;1.736;Morocco
02/1801;0.011612;1.453;Morocco
03/1801;0.015653;1.6869999999999998;Morocco
04/1801;0.016;2.057;Morocco
05/1801;0.020052000000000004;2.468;Morocco
06/1801;0.023146;2.194;Morocco
07/1801;0.026321;2.688;Morocco
08/1801;0.025228999999999998;2.045;Morocco
09/1801;0.022517;2.13;Morocco
10/1801;0.018088999999999997;2.093;Morocco
11/1801;0.013914999999999999;2.099;Morocco
12/1801;0.011446;3.1;Morocco
01/1802;0.010091;2.325;Morocco
02/1802;0.011587;2.228;Morocco
03/1802;0.014888;2.396;Morocco
04/1802;0.016244;2.204;Morocco
05/1802;0.018945;2.335;Morocco
06/1802;0.025133000000000006;2.153;Morocco
07/1802;0.026761;2.126;Morocco
08/1802;0.027034;2.08;Morocco
09/1802;0.023462;2.657;Morocco
10/1802;0.019025;2.7430000000000003;Morocco
11/1802;0.013987;2.423;Morocco
12/1802;0.010182;2.532;Morocco
01/1803;8.979000000000003;2.9960000000000004;Morocco
02/1803;8.667;2.435;Morocco
03/1803;;;Morocco
04/1803;0.017338;2.303;Morocco
05/1803;0.019798;2.128;Morocco
06/1803;0.024242;2.127;Morocco
07/1803;0.027239;2.209;Morocco
08/1803;0.027949;2.309;Morocco
09/1803;0.023753;2.049;Morocco
10/1803;0.018341;2.547;Morocco
11/1803;0.014211;2.388;Morocco
12/1803;9.728;2.53;Morocco
01/1804;0.010485;3.672;Morocco
02/1804;0.010098000000000001;2.441;Morocco
03/1804;0.013885;2.678;Morocco
04/1804;0.017918;2.299;Morocco
05/1804;0.020377;1.758;Morocco
06/1804;0.025042000000000002;1.7519999999999998;Morocco
07/1804;0.027602;2.803;Morocco
08/1804;0.026774;2.418;Morocco
09/1804;0.023298;3.18;Morocco
10/1804;0.018126;2.097;Morocco
11/1804;0.014931;3.517;Morocco
12/1804;0.010031;2.909;Morocco
01/1805;0.010444;2.205;Morocco
02/1805;0.011210000000000001;2.327;Morocco
03/1805;0.014192;1.504;Morocco
04/1805;0.015458999999999999;2.559;Morocco
05/1805;0.01923;1.5019999999999998;Morocco
06/1805;0.023752;2.396;Morocco
07/1805;0.02612;2.2840000000000003;Morocco
08/1805;0.027683000000000003;2.229;Morocco
09/1805;0.023608;2.443;Morocco
10/1805;0.017468;1.904;Morocco
11/1805;0.013294;2.984;Morocco
12/1805;9.713;1.855;Morocco
01/1806;9.341;1.821;Morocco
02/1806;0.011185;2.922;Morocco
03/1806;0.013957;1.92;Morocco
04/1806;0.014924;2.41;Morocco
05/1806;0.018786;1.858;Morocco
06/1806;0.022904;1.844;Morocco
